id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31259,23,admin.,single,tertiary,no,0,no,no,cellular,5,mar,168,2,-1,0,unknown,0
41532,45,management,married,tertiary,no,786,no,no,cellular,10,sep,84,3,-1,0,unknown,1
9290,47,blue-collar,married,unknown,no,3460,yes,no,unknown,5,jun,394,2,-1,0,unknown,0
32694,34,blue-collar,single,secondary,no,-317,yes,no,cellular,17,apr,518,3,346,1,other,0
35243,45,management,married,tertiary,no,1033,yes,no,cellular,7,may,177,1,357,1,failure,0
44202,35,services,married,secondary,no,2918,no,yes,cellular,16,jul,815,2,407,3,success,1
25784,39,technician,married,secondary,no,447,no,no,cellular,19,nov,968,1,-1,0,unknown,0
41398,63,retired,married,secondary,no,4752,no,no,cellular,2,sep,233,2,-1,0,unknown,1
10834,44,blue-collar,married,primary,no,-82,no,yes,unknown,17,jun,181,1,-1,0,unknown,0
42009,69,retired,divorced,secondary,no,4572,no,no,telephone,27,oct,146,2,56,1,other,1
34336,39,management,single,tertiary,no,2454,yes,no,cellular,4,may,716,3,263,2,failure,1
24585,37,admin.,married,secondary,no,131,no,no,cellular,17,nov,48,2,-1,0,unknown,0
881,37,services,married,secondary,no,78,yes,no,unknown,7,may,295,2,-1,0,unknown,0
41498,25,student,single,unknown,no,480,no,no,cellular,8,sep,140,1,-1,0,unknown,1
29683,60,retired,single,tertiary,no,305,yes,no,cellular,3,feb,137,5,211,3,other,0
8903,32,blue-collar,divorced,secondary,no,880,yes,yes,unknown,4,jun,112,1,-1,0,unknown,0
42685,55,management,married,tertiary,no,7803,no,no,cellular,15,jan,441,1,-1,0,unknown,1
27889,44,admin.,married,secondary,no,429,yes,no,cellular,28,jan,99,1,246,4,failure,0
45126,40,management,divorced,tertiary,no,858,no,no,cellular,26,oct,202,2,-1,0,unknown,1
28137,33,services,married,secondary,no,360,yes,no,cellular,29,jan,103,1,185,13,other,0
7693,51,management,married,secondary,no,2632,no,no,unknown,30,may,137,1,-1,0,unknown,0
40992,24,student,single,secondary,no,0,no,no,cellular,13,aug,74,2,-1,0,unknown,0
8150,40,blue-collar,married,primary,no,98,yes,no,unknown,2,jun,193,5,-1,0,unknown,0
40966,30,management,married,tertiary,no,802,yes,no,cellular,13,aug,105,1,-1,0,unknown,0
28865,35,blue-collar,married,secondary,no,210,yes,no,cellular,30,jan,626,3,-1,0,unknown,0
2330,44,technician,single,tertiary,no,166,yes,no,unknown,13,may,267,3,-1,0,unknown,0
7570,38,management,divorced,tertiary,no,4425,yes,no,unknown,30,may,162,1,-1,0,unknown,0
40584,25,student,single,tertiary,no,58,no,no,cellular,24,jul,139,5,-1,0,unknown,1
27654,43,entrepreneur,married,primary,no,346,yes,no,cellular,21,nov,9,5,-1,0,unknown,0
15400,33,management,married,tertiary,no,4149,no,yes,cellular,18,jul,159,2,-1,0,unknown,0
11439,46,blue-collar,married,primary,no,1844,no,no,unknown,19,jun,29,1,-1,0,unknown,0
11070,48,management,married,tertiary,no,734,yes,no,unknown,17,jun,1208,3,-1,0,unknown,0
25368,34,blue-collar,married,secondary,no,3990,yes,no,cellular,18,nov,591,2,117,7,failure,0
6772,31,blue-collar,single,secondary,no,1686,yes,no,unknown,28,may,85,2,-1,0,unknown,0
15508,34,admin.,divorced,secondary,no,1927,no,yes,cellular,18,jul,142,2,-1,0,unknown,0
27777,53,unemployed,single,secondary,no,6248,no,no,cellular,28,jan,885,1,-1,0,unknown,0
43819,63,blue-collar,married,secondary,no,641,no,no,cellular,27,may,417,2,-1,0,unknown,1
6133,39,technician,married,secondary,no,214,yes,no,unknown,27,may,386,11,-1,0,unknown,0
15304,34,management,married,tertiary,no,1602,yes,no,cellular,18,jul,287,2,-1,0,unknown,0
38502,24,blue-collar,single,secondary,no,833,yes,no,cellular,15,may,956,1,-1,0,unknown,1
11488,49,entrepreneur,married,primary,no,563,no,no,unknown,19,jun,84,1,-1,0,unknown,0
28416,52,technician,married,secondary,no,1,no,no,cellular,29,jan,189,1,248,6,other,0
4085,44,entrepreneur,married,secondary,yes,-848,yes,no,unknown,19,may,468,1,-1,0,unknown,0
15572,48,management,single,secondary,no,290,yes,no,cellular,21,jul,257,2,-1,0,unknown,0
38009,44,technician,married,secondary,no,736,yes,no,telephone,14,may,210,2,-1,0,unknown,0
19968,46,blue-collar,married,secondary,no,723,no,no,cellular,8,aug,63,2,-1,0,unknown,0
14844,25,services,single,secondary,no,93,no,no,cellular,16,jul,130,1,-1,0,unknown,0
14349,28,technician,married,secondary,no,2919,yes,no,cellular,14,jul,101,3,-1,0,unknown,0
25618,40,self-employed,married,tertiary,no,2977,yes,no,cellular,19,nov,375,1,125,1,failure,0
16167,36,admin.,married,secondary,no,286,yes,no,cellular,22,jul,167,9,-1,0,unknown,0
25573,34,blue-collar,married,secondary,no,1897,yes,yes,cellular,19,nov,441,1,-1,0,unknown,0
14643,28,unemployed,single,secondary,no,-34,no,no,cellular,15,jul,355,1,-1,0,unknown,0
37975,27,housemaid,married,primary,no,275,yes,no,cellular,14,may,196,2,-1,0,unknown,0
38807,57,housemaid,married,primary,no,151,yes,no,cellular,18,may,14,4,-1,0,unknown,0
36309,35,blue-collar,single,secondary,no,0,yes,no,cellular,11,may,371,1,305,1,failure,0
43940,38,blue-collar,married,primary,no,1630,yes,no,cellular,17,jun,101,3,94,19,other,0
38887,32,admin.,single,secondary,no,396,yes,no,cellular,18,may,88,1,364,1,failure,0
39262,47,services,married,secondary,no,49,yes,no,cellular,18,may,250,4,-1,0,unknown,0
279,38,services,single,secondary,no,570,yes,no,unknown,5,may,75,2,-1,0,unknown,0
6865,28,technician,single,secondary,no,1536,yes,no,unknown,28,may,347,2,-1,0,unknown,0
35855,53,technician,single,tertiary,no,185,yes,no,cellular,8,may,1448,2,-1,0,unknown,1
42524,30,management,single,tertiary,no,102,yes,no,cellular,18,dec,364,3,-1,0,unknown,1
20448,40,housemaid,married,secondary,no,1050,no,no,cellular,12,aug,117,2,-1,0,unknown,0
25878,51,entrepreneur,married,tertiary,no,3,no,no,cellular,19,nov,276,2,-1,0,unknown,0
28561,29,management,single,tertiary,no,536,no,no,cellular,29,jan,418,2,-1,0,unknown,0
36591,45,blue-collar,married,primary,no,491,yes,yes,cellular,12,may,63,5,370,1,other,0
6486,32,services,married,secondary,yes,-684,yes,no,unknown,27,may,298,3,-1,0,unknown,0
6154,32,technician,single,secondary,no,535,yes,yes,unknown,27,may,156,2,-1,0,unknown,0
31502,24,blue-collar,married,secondary,no,-220,yes,no,cellular,2,apr,90,1,-1,0,unknown,0
2682,29,admin.,single,secondary,no,-44,yes,no,unknown,13,may,166,4,-1,0,unknown,0
867,49,blue-collar,married,primary,no,3659,yes,no,unknown,7,may,160,1,-1,0,unknown,0
1210,47,blue-collar,married,primary,no,1865,yes,no,unknown,8,may,380,3,-1,0,unknown,0
27075,36,unemployed,single,primary,no,1729,no,no,cellular,21,nov,341,1,-1,0,unknown,0
34281,41,blue-collar,married,secondary,no,1354,yes,no,cellular,4,may,106,2,-1,0,unknown,0
37095,37,services,single,secondary,no,-111,yes,no,cellular,13,may,147,4,-1,0,unknown,0
29621,54,blue-collar,married,secondary,no,175,yes,no,cellular,3,feb,94,4,271,4,failure,0
5395,46,admin.,single,unknown,yes,0,no,no,unknown,23,may,378,2,-1,0,unknown,0
31460,32,technician,single,tertiary,no,392,yes,no,cellular,1,apr,957,2,131,2,failure,0
40588,63,retired,single,tertiary,no,70,no,no,cellular,27,jul,82,2,-1,0,unknown,0
12725,47,admin.,single,secondary,no,3531,yes,no,cellular,7,jul,49,6,-1,0,unknown,0
21492,32,management,single,tertiary,no,470,no,no,cellular,19,aug,286,2,-1,0,unknown,0
13629,33,blue-collar,single,primary,no,0,no,no,telephone,9,jul,83,1,-1,0,unknown,0
27791,32,blue-collar,single,secondary,no,3662,no,no,telephone,28,jan,309,1,-1,0,unknown,0
39066,24,technician,single,tertiary,no,10,yes,no,cellular,18,may,78,2,367,2,other,0
32319,35,management,single,tertiary,no,824,yes,no,cellular,16,apr,693,2,-1,0,unknown,0
7482,44,blue-collar,single,primary,no,1593,yes,no,unknown,29,may,828,3,-1,0,unknown,1
32353,30,technician,single,tertiary,no,198,yes,no,cellular,16,apr,308,1,-1,0,unknown,0
633,42,blue-collar,married,primary,no,15,yes,no,unknown,6,may,230,1,-1,0,unknown,0
26925,30,admin.,single,secondary,no,4925,yes,no,cellular,21,nov,86,1,-1,0,unknown,0
30025,37,services,single,secondary,no,1169,no,no,cellular,4,feb,311,4,-1,0,unknown,0
15760,53,management,divorced,secondary,no,28,yes,no,cellular,21,jul,142,1,-1,0,unknown,0
11084,44,blue-collar,married,secondary,no,0,no,no,unknown,18,jun,26,7,-1,0,unknown,0
44179,68,retired,divorced,secondary,no,4189,no,no,telephone,14,jul,897,2,-1,0,unknown,1
23475,55,technician,married,secondary,no,3207,no,no,cellular,28,aug,85,12,-1,0,unknown,0
6809,38,technician,married,secondary,no,61,yes,no,unknown,28,may,97,1,-1,0,unknown,0
5627,26,technician,single,secondary,no,-211,yes,no,unknown,23,may,164,3,-1,0,unknown,0
39498,28,student,married,tertiary,no,803,yes,no,cellular,25,may,324,1,-1,0,unknown,0
18320,50,blue-collar,married,unknown,no,2284,yes,no,telephone,31,jul,1088,17,-1,0,unknown,1
28995,44,unemployed,married,secondary,no,0,yes,no,cellular,2,feb,699,1,272,1,failure,1
645,43,unemployed,married,secondary,no,0,yes,no,unknown,6,may,37,2,-1,0,unknown,0
21713,56,self-employed,married,unknown,no,0,no,no,cellular,19,aug,130,1,-1,0,unknown,0
27328,58,management,divorced,tertiary,no,26254,yes,no,cellular,21,nov,53,1,31,1,failure,0
28131,34,blue-collar,married,secondary,no,1988,yes,no,telephone,29,jan,53,1,266,2,failure,0
36686,45,blue-collar,married,primary,no,0,yes,yes,cellular,12,may,36,3,172,5,failure,0
20828,48,blue-collar,married,primary,no,890,no,no,cellular,13,aug,157,6,-1,0,unknown,0
35994,36,technician,married,secondary,no,-355,yes,no,cellular,8,may,89,1,-1,0,unknown,0
461,58,blue-collar,divorced,secondary,no,-11,no,no,unknown,6,may,112,1,-1,0,unknown,0
17971,47,blue-collar,divorced,secondary,yes,-535,yes,no,cellular,30,jul,71,2,-1,0,unknown,0
30904,30,unemployed,single,primary,no,15261,no,no,cellular,9,feb,43,5,-1,0,unknown,0
9780,37,blue-collar,married,primary,no,178,yes,yes,unknown,9,jun,72,1,-1,0,unknown,0
17596,34,services,married,secondary,no,0,yes,no,cellular,29,jul,55,3,-1,0,unknown,0
29082,38,technician,married,secondary,no,10,no,no,cellular,2,feb,86,1,161,5,other,0
20727,45,admin.,married,secondary,yes,-571,no,no,cellular,13,aug,332,2,-1,0,unknown,0
3435,25,technician,single,tertiary,no,468,yes,no,unknown,15,may,147,1,-1,0,unknown,0
15579,32,management,single,tertiary,no,2551,yes,no,cellular,21,jul,638,3,-1,0,unknown,1
13054,55,retired,married,primary,no,150,no,no,cellular,8,jul,124,1,-1,0,unknown,0
3967,58,blue-collar,married,secondary,no,886,no,no,unknown,16,may,302,4,-1,0,unknown,0
186,58,retired,married,primary,no,235,yes,no,unknown,5,may,167,1,-1,0,unknown,0
5244,43,technician,single,tertiary,no,4243,yes,no,unknown,23,may,30,10,-1,0,unknown,0
41693,34,technician,married,tertiary,no,0,no,no,cellular,6,oct,89,1,133,1,failure,0
12950,50,self-employed,divorced,tertiary,no,387,no,no,cellular,7,jul,221,8,-1,0,unknown,0
11551,37,admin.,divorced,secondary,no,796,no,no,unknown,19,jun,104,1,-1,0,unknown,0
23210,52,management,divorced,tertiary,no,0,no,no,cellular,27,aug,153,4,-1,0,unknown,0
42486,30,technician,married,secondary,no,2326,no,no,cellular,14,dec,420,1,175,2,failure,1
43215,70,retired,divorced,secondary,no,6850,no,no,telephone,5,mar,252,3,183,1,failure,0
13784,50,management,married,tertiary,no,1612,yes,no,cellular,10,jul,103,1,-1,0,unknown,0
10222,37,management,single,tertiary,no,-119,yes,no,unknown,11,jun,375,11,-1,0,unknown,0
20919,30,technician,married,secondary,no,574,no,no,cellular,13,aug,394,4,-1,0,unknown,0
25905,57,management,married,tertiary,no,1172,no,no,cellular,19,nov,164,3,-1,0,unknown,0
30532,43,blue-collar,married,secondary,no,-19,yes,no,cellular,5,feb,124,3,-1,0,unknown,0
31734,36,services,married,secondary,no,1746,yes,no,cellular,7,apr,15,1,316,1,failure,0
18573,54,unemployed,married,secondary,no,3250,no,no,cellular,31,jul,94,3,-1,0,unknown,0
16950,43,blue-collar,married,secondary,no,57,yes,no,cellular,25,jul,188,5,-1,0,unknown,0
44048,32,technician,single,tertiary,no,4071,no,no,cellular,30,jun,319,2,-1,0,unknown,1
8025,32,management,single,unknown,no,3044,yes,no,unknown,2,jun,651,1,-1,0,unknown,0
7912,40,blue-collar,married,primary,no,303,no,no,unknown,30,may,104,6,-1,0,unknown,0
3981,35,blue-collar,single,secondary,no,510,yes,no,unknown,16,may,81,6,-1,0,unknown,0
37945,29,technician,single,secondary,no,769,yes,yes,cellular,14,may,67,3,-1,0,unknown,0
25145,57,technician,married,secondary,no,6362,yes,yes,cellular,18,nov,66,1,-1,0,unknown,0
20914,47,services,married,primary,no,1803,yes,yes,cellular,13,aug,82,7,-1,0,unknown,0
39178,34,technician,divorced,secondary,no,17,yes,no,cellular,18,may,375,3,-1,0,unknown,0
13500,35,management,married,tertiary,no,2682,yes,no,cellular,9,jul,156,1,-1,0,unknown,0
24413,40,technician,married,secondary,no,0,yes,no,cellular,17,nov,74,2,196,1,failure,0
1151,44,technician,married,secondary,no,-97,yes,no,unknown,7,may,408,3,-1,0,unknown,0
42351,27,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285,2,97,7,success,1
15933,47,admin.,married,secondary,no,290,yes,no,cellular,22,jul,1352,2,-1,0,unknown,1
31566,42,technician,married,tertiary,no,782,no,no,cellular,3,apr,285,1,-1,0,unknown,0
10565,47,retired,married,tertiary,no,1225,yes,yes,unknown,16,jun,339,2,-1,0,unknown,0
16255,34,admin.,married,secondary,no,804,yes,no,cellular,23,jul,256,9,-1,0,unknown,0
11552,57,technician,married,secondary,no,461,yes,no,unknown,19,jun,69,2,-1,0,unknown,0
27010,38,services,married,secondary,no,1,no,yes,cellular,21,nov,152,2,-1,0,unknown,0
8415,43,technician,married,secondary,no,463,no,no,unknown,3,jun,268,1,-1,0,unknown,0
7808,31,blue-collar,single,secondary,no,-219,yes,no,unknown,30,may,66,2,-1,0,unknown,0
8316,50,blue-collar,married,primary,no,33,yes,no,unknown,2,jun,134,8,-1,0,unknown,0
42736,45,admin.,married,secondary,no,2556,no,no,telephone,26,jan,196,2,-1,0,unknown,0
1293,41,unknown,single,primary,no,2398,yes,no,unknown,8,may,287,2,-1,0,unknown,0
33863,28,entrepreneur,single,tertiary,no,104,no,no,cellular,30,apr,170,1,-1,0,unknown,0
41517,81,retired,divorced,primary,no,519,no,no,telephone,9,sep,488,1,-1,0,unknown,0
7915,45,technician,single,secondary,no,410,yes,no,unknown,30,may,891,4,-1,0,unknown,1
27508,30,self-employed,married,tertiary,no,1050,no,no,cellular,21,nov,58,2,-1,0,unknown,0
5037,35,technician,married,secondary,yes,-29,yes,yes,unknown,21,may,208,3,-1,0,unknown,0
37229,49,entrepreneur,married,primary,no,282,yes,yes,cellular,13,may,99,1,-1,0,unknown,0
13607,45,blue-collar,married,primary,no,942,no,yes,cellular,9,jul,295,1,-1,0,unknown,0
20923,30,management,single,tertiary,no,1637,yes,no,cellular,13,aug,163,3,-1,0,unknown,0
31418,45,management,married,unknown,no,2466,no,no,telephone,27,mar,124,1,-1,0,unknown,0
42060,53,technician,married,tertiary,no,395,no,no,cellular,29,oct,136,1,148,1,failure,1
8976,39,blue-collar,single,primary,no,-491,no,yes,unknown,5,jun,179,1,-1,0,unknown,0
4656,39,technician,married,secondary,no,7313,yes,no,unknown,20,may,99,1,-1,0,unknown,0
39956,32,self-employed,married,secondary,no,409,no,no,cellular,3,jun,115,2,86,2,success,1
38812,48,blue-collar,married,secondary,no,5089,yes,no,cellular,18,may,30,7,-1,0,unknown,0
5761,39,unemployed,single,tertiary,no,97,yes,yes,unknown,26,may,379,1,-1,0,unknown,0
26218,50,entrepreneur,married,tertiary,no,8649,yes,no,cellular,20,nov,141,1,-1,0,unknown,0
36648,39,blue-collar,married,primary,no,476,yes,no,cellular,12,may,212,1,349,4,failure,0
26250,47,admin.,single,primary,no,683,no,no,cellular,20,nov,101,1,-1,0,unknown,0
7745,32,services,married,secondary,no,-34,yes,no,unknown,30,may,1236,2,-1,0,unknown,1
43386,80,retired,divorced,primary,no,235,no,no,cellular,31,mar,577,1,223,3,other,1
3406,54,admin.,married,unknown,no,907,yes,no,unknown,15,may,71,1,-1,0,unknown,0
34979,32,blue-collar,single,primary,no,18,yes,yes,cellular,6,may,305,1,-1,0,unknown,0
21082,39,technician,single,secondary,no,102,yes,no,cellular,14,aug,272,2,-1,0,unknown,0
25888,47,blue-collar,married,secondary,no,310,no,no,cellular,19,nov,353,2,-1,0,unknown,0
30648,33,management,single,tertiary,no,417,yes,no,cellular,6,feb,83,1,-1,0,unknown,0
7159,45,technician,single,tertiary,no,1403,yes,no,unknown,29,may,111,1,-1,0,unknown,0
25822,41,blue-collar,single,secondary,no,3851,no,no,cellular,19,nov,130,1,-1,0,unknown,0
22259,49,technician,divorced,secondary,no,57,no,no,cellular,21,aug,396,3,-1,0,unknown,0
41645,50,technician,divorced,secondary,no,0,no,no,cellular,29,sep,159,1,120,2,failure,1
40743,27,technician,single,tertiary,no,290,no,no,cellular,10,aug,88,1,-1,0,unknown,0
19191,42,management,married,tertiary,no,223,no,no,cellular,6,aug,92,6,-1,0,unknown,0
39855,53,management,married,unknown,no,2240,yes,no,cellular,2,jun,282,2,385,1,success,1
925,32,blue-collar,married,secondary,no,-205,yes,no,unknown,7,may,388,1,-1,0,unknown,0
44175,30,blue-collar,single,secondary,no,180,no,no,cellular,14,jul,203,1,183,2,failure,0
21848,30,technician,single,tertiary,no,1,no,no,cellular,20,aug,88,2,-1,0,unknown,0
2495,46,entrepreneur,single,tertiary,no,580,yes,no,unknown,13,may,36,1,-1,0,unknown,0
64,33,services,married,secondary,no,790,yes,no,unknown,5,may,391,1,-1,0,unknown,0
18037,44,unemployed,married,primary,no,51,no,no,cellular,30,jul,289,4,-1,0,unknown,0
10892,52,services,married,secondary,no,517,yes,no,unknown,17,jun,180,1,-1,0,unknown,0
42521,29,services,married,secondary,no,399,no,no,cellular,18,dec,454,6,199,1,failure,0
39434,27,management,single,tertiary,no,616,yes,no,cellular,22,may,685,1,101,1,other,1
12212,30,management,married,tertiary,no,-250,yes,no,unknown,20,jun,11,6,-1,0,unknown,0
30783,36,management,married,primary,no,392,no,no,cellular,6,feb,148,2,-1,0,unknown,0
25461,44,admin.,married,secondary,no,1206,no,no,cellular,19,nov,180,3,-1,0,unknown,0
36749,28,admin.,married,secondary,no,-31,yes,no,cellular,12,may,369,1,-1,0,unknown,0
24008,37,technician,married,secondary,no,261,no,no,cellular,29,aug,301,4,-1,0,unknown,0
15011,42,services,married,primary,no,0,no,no,cellular,17,jul,397,1,-1,0,unknown,0
22001,36,technician,married,secondary,no,196,yes,no,cellular,20,aug,687,2,-1,0,unknown,0
15281,34,management,single,tertiary,no,21,yes,no,cellular,18,jul,74,5,-1,0,unknown,0
10654,59,retired,married,primary,no,1085,no,no,unknown,16,jun,191,1,-1,0,unknown,0
28319,42,services,married,secondary,no,1152,yes,no,cellular,29,jan,168,1,-1,0,unknown,0
20668,54,management,divorced,tertiary,no,1037,no,no,cellular,12,aug,612,4,-1,0,unknown,0
44915,43,blue-collar,married,secondary,no,625,yes,no,unknown,30,sep,175,1,-1,0,unknown,0
33021,42,blue-collar,married,primary,no,1673,yes,no,cellular,17,apr,636,3,-1,0,unknown,1
7804,41,services,married,primary,no,373,yes,no,unknown,30,may,240,2,-1,0,unknown,0
40685,34,management,married,tertiary,no,62,no,no,cellular,7,aug,169,2,-1,0,unknown,0
37825,37,blue-collar,married,secondary,no,700,yes,no,cellular,14,may,138,1,-1,0,unknown,0
40803,20,student,single,secondary,no,130,no,no,telephone,11,aug,88,1,99,3,failure,0
32613,36,technician,divorced,secondary,no,253,yes,no,cellular,17,apr,54,1,-1,0,unknown,0
15477,59,retired,married,secondary,no,0,no,no,cellular,18,jul,247,4,-1,0,unknown,0
40710,32,admin.,single,tertiary,no,4041,no,no,cellular,7,aug,325,1,99,2,success,0
24845,35,management,single,secondary,no,5260,yes,no,cellular,18,nov,59,1,182,2,failure,0
36731,51,admin.,married,secondary,no,-287,yes,no,cellular,12,may,814,1,-1,0,unknown,0
22131,32,housemaid,single,tertiary,no,4,yes,no,cellular,21,aug,776,2,-1,0,unknown,0
38911,44,blue-collar,single,primary,no,343,yes,yes,cellular,18,may,19,7,-1,0,unknown,0
26238,30,blue-collar,married,primary,no,5956,yes,yes,cellular,20,nov,405,1,139,1,failure,0
28587,38,blue-collar,married,secondary,no,99,no,no,telephone,29,jan,191,2,-1,0,unknown,0
10118,37,self-employed,married,secondary,no,883,no,no,unknown,11,jun,153,1,-1,0,unknown,0
28771,32,blue-collar,single,secondary,no,604,no,no,cellular,30,jan,410,2,196,2,other,0
11754,44,services,married,secondary,no,-254,no,no,unknown,20,jun,25,1,-1,0,unknown,0
17845,43,unemployed,married,secondary,no,1630,no,no,cellular,29,jul,153,3,-1,0,unknown,0
